0.00041741,0.00019488,0,-0.00019488,-0.00041741
0.0068194,0.0028717,0,-0.0028717,-0.0068194
0.011464,0.0065063,0,-0.0065063,-0.011464
0.012073,0.006965,0,-0.006965,-0.012073
0.014791,0.0083506,0,-0.0083506,-0.014791
0.016434,0.0096323,0,-0.0096323,-0.016434
0.016004,0.0087548,0,-0.0087548,-0.016004
0.0091844,0.00036613,0,-0.00036613,-0.0091844
0.006375,0.0047454,0,-0.0047454,-0.006375
0.011991,0.0005815,0,-0.0005815,-0.011991
0.015659,0.010172,0,-0.010172,-0.015659
