0,0,0,0.0020586,-0.0018771,-0.00011011,0.0013007,-0.0037384,-0.00024684
0,0,0,-0.0018771,-0.00035237,0.00017935,-0.0037384,0.00012248,0.00019613
0,0,0,-0.00011011,0.00017935,0.0016776,-0.00024684,0.00019613,0.0013811
