0.019986,0.0076609,0,-0.0076609,-0.019986
0.020752,0.0080895,0,-0.0080895,-0.020752
0.020091,0.0080335,0,-0.0080335,-0.020091
0.020219,0.0081738,0,-0.0081738,-0.020219
0.020013,0.0081294,0,-0.0081294,-0.020013
0.020102,0.0080643,0,-0.0080643,-0.020102
0.01952,0.0081771,0,-0.0081771,-0.01952
0.017879,0.0074753,0,-0.0074753,-0.017879
0.018115,0.0078495,0,-0.0078495,-0.018115
0.01542,0.0086212,0,-0.0086212,-0.01542
0.014212,0.007806,0,-0.007806,-0.014212
