0.039766,0.023673,0,-0.023673,-0.039766
0.039961,0.023302,0,-0.023302,-0.039961
0.041489,0.024262,0,-0.024262,-0.041489
0.047449,0.024742,0,-0.024742,-0.047449
0.043629,0.022984,0,-0.022984,-0.043629
0.039777,0.020696,0,-0.020696,-0.039777
0.042332,0.026442,0,-0.026442,-0.042332
0.048116,0.024399,0,-0.024399,-0.048116
0.051454,0.029743,0,-0.029743,-0.051454
0.051688,0.030851,0,-0.030851,-0.051688
0.05649,0.03224,0,-0.03224,-0.05649
